,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
120,772961,2017-09-02,2017-09-02,2017-09-02,3,305,5,9,2108.61,87.63907741935483
121,772949,2017-09-02,2017-09-02,2017-09-02,3,1620,5,9,6014.99,106.47126666666666
122,772621,2017-09-02,2017-09-02,2017-09-02,3,7,5,9,9728.51,139.6701311827957
123,772876,2017-09-02,2017-09-02,2017-09-02,3,129,5,9,8467.35,139.88383870967743
124,772625,2017-09-02,2017-09-02,2017-09-02,3,673,5,9,8419.83,145.0030387096774
125,772618,2017-09-02,2017-09-02,2017-09-02,3,1148,5,9,6442.92,140.90776774193552
126,772918,2017-09-02,2017-09-02,2017-09-02,3,1510,5,9,6798.53,142.03964086021503
127,772609,2017-09-02,2017-09-02,2017-09-02,3,1385,5,9,10092.28,152.73775913978494
128,772610,2017-09-02,2017-09-02,2017-09-02,3,453,5,9,8020.33,148.99895268817207
129,772604,2017-09-02,2017-09-02,2017-09-02,3,168,5,9,6826.73,150.82570537634408
130,772888,2017-09-02,2017-09-02,2017-09-02,3,767,5,9,7921.17,177.2476064516129
131,772870,2017-09-02,2017-09-02,2017-09-02,3,1262,5,9,11441.01,225.9737870967742
132,772883,2017-09-02,2017-09-02,2017-09-02,3,137,5,9,12212.01,234.1918516129033
133,772886,2017-09-02,2017-09-02,2017-09-02,3,1237,5,9,19462.2,258.89961290322583
134,772880,2017-09-02,2017-09-02,2017-09-02,3,305,5,9,10511.03,244.4096408602151
135,772550,2017-09-01,2017-09-02,2017-09-04,4,1638,8,14,84414.2,2005.2796193548388
136,772879,2017-09-02,2017-09-02,2017-09-04,4,767,8,14,17862.65,294.3814994623656
137,772881,2017-09-02,2017-09-02,2017-09-04,4,129,8,14,14835.48,316.3398843010753
138,772872,2017-09-02,2017-09-02,2017-09-04,4,1492,8,14,18621.58,331.504715483871
139,772658,2017-09-02,2017-09-02,2017-09-04,4,1506,8,14,28059.46,403.8238600000001
140,772871,2017-09-02,2017-09-02,2017-09-04,4,729,8,14,15410.52,391.5536425806452
141,772877,2017-09-02,2017-09-02,2017-09-04,4,529,8,14,38828.24,471.13968946236565
142,772972,2017-09-02,2017-09-04,2017-09-04,4,708,8,14,68652.4,727.5421634408602
143,772971,2017-09-02,2017-09-04,2017-09-04,4,708,8,14,197917.73,2001.4871343010757
144,772948,2017-09-04,2017-09-04,2017-09-04,4,8,8,14,1105.23,68.04183860215055
145,772956,2017-09-04,2017-09-04,2017-09-04,4,1306,8,14,1582.02,68.62116408602151
146,772962,2017-09-04,2017-09-04,2017-09-04,4,36,8,14,1832.15,68.92508548387097
147,772984,2017-09-04,2017-09-04,2017-09-04,4,886,8,14,1536.46,68.56580623655914
148,773004,2017-09-04,2017-09-04,2017-09-04,4,329,8,14,1260.32,68.23028129032258
149,772939,2017-09-04,2017-09-04,2017-09-04,4,481,8,14,1228.01,68.19102290322581
150,772942,2017-09-04,2017-09-04,2017-09-04,4,1642,8,14,1894.64,69.00101419354839
151,772977,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,1437.28,68.44529720430108
152,772931,2017-09-04,2017-09-04,2017-09-04,4,679,8,14,1348.35,68.33724247311828
153,772995,2017-09-04,2017-09-04,2017-09-04,4,1278,8,14,3823.98,71.34526602150538
154,772890,2017-09-04,2017-09-04,2017-09-04,4,8,8,14,1413.64,68.41657333333333
155,772954,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,1256.23,68.22531172043011
156,772930,2017-09-04,2017-09-04,2017-09-04,4,530,8,14,1288.99,68.26511688172045
157,772940,2017-09-04,2017-09-04,2017-09-04,4,8,8,14,2414.73,69.63295150537635
158,772855,2017-09-04,2017-09-04,2017-09-04,4,1491,8,14,2162.82,69.32686731182797
159,772863,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,1332.55,179.45782956989248
160,772981,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,1230.33,179.33362677419356
161,772893,2017-09-04,2017-09-04,2017-09-04,4,1210,8,14,2898.1,181.3600569892473
162,772990,2017-09-04,2017-09-04,2017-09-04,4,617,8,14,1398.23,179.5376343010753
163,772976,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,1470.63,179.6256041935484
164,772953,2017-09-04,2017-09-04,2017-09-04,4,1306,8,14,1772.45,179.99233172043014
