NotaFiscal	DataEmissao	Peso	ValorNFs	TranspRedespacho
782597	16/10/2017	180	10639.9	1139
782617	16/10/2017	271	4439.23	1247
782609	16/10/2017	59	1224.26	1274
782600	16/10/2017	176	4038.88	1328
782688	16/10/2017	749	13137.7	1381
782593	16/10/2017	275	4913.47	1385
782598	16/10/2017	259	7467.51	1385
782559	16/10/2017	121	1683.12	1385
782603	16/10/2017	46	1201.56	1412
782307	16/10/2017	956	18939.49	329
782170	16/10/2017	606	8949.48	492
782171	16/10/2017	536	3888.64	492
782351	16/10/2017	771	10625.6	615
782163	16/10/2017	403	5120.76	615
782157	16/10/2017	84	3088.27	666
782161	16/10/2017	1282	23965.84	666
782160	16/10/2017	164	3506.24	819
782304	16/10/2017	264	4102.81	819
782088	16/10/2017	680	16541.63	833
782089	16/10/2017	633	11278.97	833
782090	16/10/2017	331	4788.6	833
782305	16/10/2017	5588	87082.94	833
782684	17/10/2017	2438	19382.42	110
782682	17/10/2017	2438	19382.42	179
782683	17/10/2017	2707	53561.21	541
782752	17/10/2017	646	10965.43	943
782753	17/10/2017	1542	29767.71	943
782754	17/10/2017	1886	29409.06	943
782681	17/10/2017	1049	10329.22	1515
782085	17/10/2017	118	1238.18	59
782302	16/10/2017	75	1383.62	148
782306	16/10/2017	101	1948.55	200
782303	16/10/2017	1169	15310.89	200
782169	16/10/2017	200	1600.8	841
782162	16/10/2017	168	3617.95	844
782168	16/10/2017	160	3325.33	1162
782156	16/10/2017	113	2769.52	1162
782744	17/10/2017	46	1344.1	7
782729	17/10/2017	132	1541.75	60
782728	17/10/2017	85	1298.45	129
782727	17/10/2017	183	2595.91	148
782738	17/10/2017	99	1512.1	172
782726	17/10/2017	290	6545.54	172
782716	17/10/2017	198	2736.22	206
782741	17/10/2017	320	4701.52	227
782812	17/10/2017	34	1260.2	227
782700	17/10/2017	142	2627.54	234
782809	17/10/2017	49	2687.96	305
782721	17/10/2017	80	1379.75	328
782711	17/10/2017	168	3431.98	329
782710	17/10/2017	207	3767.98	337
782717	17/10/2017	47	1416.43	496
782699	17/10/2017	95	1962.99	593
782805	17/10/2017	113	2977.48	611
782737	17/10/2017	238	4979.88	615
782732	17/10/2017	129	2042.14	814
782718	17/10/2017	147	4131.3	932
782804	17/10/2017	90	2202.12	1112
782736	17/10/2017	307	5419.18	1170
782714	17/10/2017	166	4480.77	1192
782724	17/10/2017	146	3035.92	1306
782755	17/10/2017	184	3433.34	1464
782730	17/10/2017	82	1389.4	1479
782811	17/10/2017	97	1550.62	1479
782798	17/10/2017	163	3035.62	1479
782802	17/10/2017	1519	33889.52	1510
782735	17/10/2017	207	5388.35	1524
782715	17/10/2017	302	5543.29	1524
782698	17/10/2017	653	11674.12	1614
782764	17/10/2017	140	11218.56	1639
782694	17/10/2017	281	4507.67	35
782733	17/10/2017	462	6909.09	37
782734	17/10/2017	255	5078	40
782693	17/10/2017	325	7940.51	66
782702	17/10/2017	797	17860.31	66
782723	17/10/2017	206	3340.37	128
782799	17/10/2017	23	1161.94	165
782797	17/10/2017	100	1553.86	195
782800	17/10/2017	443	11501.46	227
782712	17/10/2017	586	13274.76	234
782691	17/10/2017	16	1493.48	234
782704	17/10/2017	95	1803.96	234
782705	17/10/2017	345	4948.6	234
782706	17/10/2017	427	8239.76	329
782708	17/10/2017	96	1819.94	329
782765	17/10/2017	140	3128.79	329
782687	17/10/2017	667	11555.98	337
782801	17/10/2017	446	6510.46	453
782690	17/10/2017	272	4778.86	593
782692	17/10/2017	278	3812.28	593
782697	17/10/2017	168	3170.63	593
782701	17/10/2017	167	3132.89	593
782818	17/10/2017	964	13895.86	609
782742	17/10/2017	337	4906.73	676
782745	17/10/2017	108	1264	767
782819	17/10/2017	422	6727.6	897
782731	17/10/2017	188	3666.79	1170
782808	17/10/2017	115	2513.21	1271
782807	17/10/2017	1707	36919.79	1313
782810	17/10/2017	326	6250.86	1520
782703	17/10/2017	754	19841.07	1547
782806	17/10/2017	82	3316.34	1639
782980	17/10/2017	485	9275.97	82
782975	17/10/2017	1754	34239.75	173
782986	17/10/2017	20	3450.19	238
782977	17/10/2017	31	3005.96	238
782725	17/10/2017	408	9668.5	276
782985	17/10/2017	112	5243.08	325
782971	17/10/2017	212	3301.18	325
782707	17/10/2017	95	3201.71	337
782989	17/10/2017	329	6128.43	393
782686	17/10/2017	1840	29527.75	556
782719	17/10/2017	117	3297.07	676
782740	17/10/2017	108	4120.76	709
783005	17/10/2017	129	17950.59	754
782817	17/10/2017	878	12604.33	897
782739	17/10/2017	68	1275.09	1197
783004	17/10/2017	210	4483.19	1385
782713	17/10/2017	1020	16353.92	1389
783014	17/10/2017	1313	11874.15	1490
782685	17/10/2017	2224	38127.63	1558
782584	17/10/2017	954	19298.43	296
782747	17/10/2017	125	2226.28	329
782826	17/10/2017	264	2041.74	329
782581	17/10/2017	57	1509.05	329
782766	17/10/2017	261	5239.03	329
782825	17/10/2017	546	10710.69	329
782823	17/10/2017	99	2308.42	615
782824	17/10/2017	1889	29743.23	710
782583	17/10/2017	181	2159.3	957
780938	10/10/2017	631	10243.21	98
780590	07/10/2017	159	1496.12	356
780128	06/10/2017	571	10028.97	584
780598	07/10/2017	148	2148.56	584
780118	06/10/2017	137	2060.2	584
780127	10/10/2017	145	2172.96	584
782988	17/10/2017	1122	28731.86	238
783013	17/10/2017	808	17664.52	276
783003	17/10/2017	32	2779.57	307
782982	17/10/2017	220	3481.46	325
782987	17/10/2017	550	13143.25	464
782696	17/10/2017	1881	41667.94	529
782993	17/10/2017	150	1613.91	767
782976	17/10/2017	60	1312.38	767
783008	17/10/2017	116	1288.93	870
782990	17/10/2017	38	1208.79	1152
783012	17/10/2017	50	1384.62	1348
783169	18/10/2017	75	3473.1	37
782998	18/10/2017	129	2120.45	89
783151	18/10/2017	820	10726.02	227
783190	18/10/2017	85	2794.96	240
783011	18/10/2017	92	2646.47	276
783010	18/10/2017	222	4606.45	615
783164	18/10/2017	198	3639.43	679
783142	18/10/2017	217	3898.92	148
783146	18/10/2017	200	4437.38	148
783148	18/10/2017	114	2569.37	148
783150	18/10/2017	160	2254.5	148
783017	18/10/2017	257	4242.88	148
783141	18/10/2017	147	2645.2	178
783145	18/10/2017	570	5473.45	178
783191	18/10/2017	117	1476.5	178
783135	18/10/2017	244	5055.55	178
783137	18/10/2017	54	1299.51	178
783147	18/10/2017	91	2667.65	178
783194	18/10/2017	169	3679.09	329
783130	18/10/2017	109	2214.76	329
783134	18/10/2017	118	2258.76	329
782767	18/10/2017	87	2401.22	615
783131	18/10/2017	372	4951.36	615
783136	18/10/2017	60	1227.16	615
783138	18/10/2017	256	4585.98	615
783139	18/10/2017	82	4101.84	615
783193	18/10/2017	359	9848.2	819
783192	18/10/2017	167	6523.85	904
783140	18/10/2017	158	3002.12	932
783195	18/10/2017	6369	92695.94	1202
783133	18/10/2017	50	2218.48	1332
783149	18/10/2017	981	12803.69	1342
782999	18/10/2017	232	4233.93	66
782991	18/10/2017	1010	21034.56	82
783002	18/10/2017	116	2122.98	148
783119	18/10/2017	32	1321.39	164
782992	18/10/2017	105	2301.33	238
782994	18/10/2017	16	2281.77	238
782979	18/10/2017	487	7348.83	238
782973	18/10/2017	298	4213.46	393
782969	18/10/2017	702	12992.84	530
782974	18/10/2017	79	1589.85	579
782972	18/10/2017	446	6244.55	579
782984	18/10/2017	245	3794.89	613
782970	18/10/2017	588	12164.98	767
782981	18/10/2017	196	3045.02	767
783018	18/10/2017	2572	48312.56	808
783157	18/10/2017	580	11503.38	830
783000	18/10/2017	72	1697.34	1139
783163	18/10/2017	231	4174.82	1192
783173	18/10/2017	291	5551.2	1304
782997	18/10/2017	168	5023.65	1376
783124	18/10/2017	1168	16441.17	1389
782978	18/10/2017	263	7508.06	1510
782983	18/10/2017	406	9300.93	1510
783028	18/10/2017	552	11044.48	1306
783172	18/10/2017	69	1280.14	8
783156	18/10/2017	400	10878.98	315
783006	18/10/2017	223	3103.66	502
783009	18/10/2017	104	1439.4	870
783324	18/10/2017	191	2939.24	379
783123	18/10/2017	1702	32507.7	7
783166	18/10/2017	179	3619.43	382
783165	18/10/2017	26	1837.18	520
783120	18/10/2017	1638	28648.99	710
783121	18/10/2017	273	4863.89	710
783159	18/10/2017	334	4815.04	1192
783152	18/10/2017	353	10673.12	1192
783160	18/10/2017	438	5036.79	1196
783170	18/10/2017	564	7741.75	1197
783158	18/10/2017	331	6670.3	1214
783154	18/10/2017	510	10094.19	1354
782956	18/10/2017	89	4189.34	1615
783110	18/10/2017	1599	26508.7	379
783125	18/10/2017	2055	20328.14	305
783113	18/10/2017	903	10767.16	416
783112	18/10/2017	1683	30464.99	416
783115	18/10/2017	287	6164.62	416
783114	18/10/2017	6265	41064.41	897
779848	05/10/2017	164	2130.69	845
779849	05/10/2017	177	1883.49	845
781560	13/10/2017	86	3572.17	845
781561	13/10/2017	180	15051.41	845
781562	13/10/2017	75	1879.25	845
783188	18/10/2017	1260	25617.98	103
783161	18/10/2017	982	15939.69	139
783118	18/10/2017	876	15600.41	185
783175	18/10/2017	160	1833.7	199
783189	18/10/2017	605	10925.9	240
783153	18/10/2017	530	6786.24	284
783155	18/10/2017	55	1400.5	284
783174	18/10/2017	1015	17927.47	377
783116	18/10/2017	1352	18178.86	556
782803	18/10/2017	1005	18011.22	897
783167	18/10/2017	114	1262.04	1192
783171	18/10/2017	60	2065.03	1192
783168	18/10/2017	429	7762.35	1196
783128	18/10/2017	1583	22618.25	1282
783198	18/10/2017	421	7690.4	1511
782959	18/10/2017	3105	33054.64	492
782961	18/10/2017	7187	58643.02	492
782958	18/10/2017	2949	28352.79	492
782960	18/10/2017	556	14885.51	492
783352	19/10/2017	961	17511.23	21
783518	19/10/2017	164	3949.19	178
783513	19/10/2017	564	8773.44	178
783515	19/10/2017	103	1808.68	178
783540	19/10/2017	1117	18987.51	301
783512	19/10/2017	563	10845.44	329
783517	19/10/2017	1489	24832.33	520
783519	19/10/2017	363	5892.75	615
783520	19/10/2017	593	9999.88	615
783423	19/10/2017	73	1238.24	615
783424	19/10/2017	384	5064.65	615
783418	19/10/2017	144	2663.51	615
783419	19/10/2017	115	2060.79	615
783420	19/10/2017	1158	19348.13	615
783516	19/10/2017	776	13390.62	819
783514	19/10/2017	1076	19021.14	957
783349	19/10/2017	551	11144.84	957
783355	19/10/2017	187	3587.7	1342
783433	19/10/2017	1844	26459.79	1510
783539	19/10/2017	53	8112.34	89
783543	19/10/2017	194	2690.73	89
783541	19/10/2017	69	1330.51	89
783446	19/10/2017	1826	16983.18	110
783469	19/10/2017	121	1676.16	128
783436	19/10/2017	1285	23632.99	130
783432	19/10/2017	734	10204.83	165
783443	19/10/2017	1781	18021.17	191
783472	19/10/2017	175	3473.3	238
783461	19/10/2017	167	1231.44	296
783466	19/10/2017	41	3486.66	307
783463	19/10/2017	596	15305.09	328
783444	19/10/2017	418	6851.91	432
783447	19/10/2017	105	1738.87	432
783453	19/10/2017	166	2785.52	487
783544	19/10/2017	79	1559.66	496
783452	19/10/2017	668	13621.83	498
783437	19/10/2017	668	13064.71	498
783442	19/10/2017	17	1995.85	579
783545	19/10/2017	118	2084.25	870
783212	19/10/2017	47	3393.56	979
783458	19/10/2017	100	1367.88	1186
783454	19/10/2017	223	2593.82	1192
783470	19/10/2017	56	1321.64	1192
783456	19/10/2017	70	1395.78	1210
783510	19/10/2017	101	2602.12	1294
783471	19/10/2017	79	1636.94	1328
783445	19/10/2017	80	2083.48	1385
783440	19/10/2017	548	10606	1385
783430	19/10/2017	250	12287.54	1510
783549	19/10/2017	462	3965.12	1511
783457	19/10/2017	160	2129.36	1522
783407	19/10/2017	62	2112.69	1615
783455	19/10/2017	139	1779.34	1639
783356	19/10/2017	9	198.23	492
783417	19/10/2017	2283	37209.67	82
783415	19/10/2017	2242	44023.84	82
783416	19/10/2017	97	2513.55	82
783413	19/10/2017	3376	64158.53	154
783428	19/10/2017	2255	33606.31	709
783507	19/10/2017	1988	31567.57	808
783508	19/10/2017	2696	21118.36	808
783414	19/10/2017	3973	59765.45	904
783412	19/10/2017	6483	79351.2	1381
782560	16/10/2017	125	1542.37	98
781444	16/10/2017	1459	20109.2	662
781445	16/10/2017	102	2243.79	662
783485	19/10/2017	87	1565.47	8
783598	19/10/2017	162	5479.14	40
783427	19/10/2017	303	4221.3	59
783546	19/10/2017	139	2215.25	89
783474	19/10/2017	137	1439.39	89
783459	19/10/2017	269	7150.56	105
783465	19/10/2017	279	6217.43	122
783478	19/10/2017	164	3733.04	128
783547	19/10/2017	999	14766.85	148
783438	19/10/2017	980	21821.91	148
783468	19/10/2017	439	10172.86	244
783476	19/10/2017	271	4341.14	246
783460	19/10/2017	260	6280.87	305
783477	19/10/2017	227	4657.81	325
783479	19/10/2017	104	3732.39	382
783542	19/10/2017	81	1661.12	435
783467	19/10/2017	322	7247.61	481
783462	19/10/2017	208	3635.11	514
783484	19/10/2017	263	4248.55	809
783480	19/10/2017	96	1758.64	893
783599	19/10/2017	47	1446.94	893
783481	19/10/2017	192	2924.21	897
783483	19/10/2017	86	1243.16	974
783482	19/10/2017	226	4184.96	1170
783473	19/10/2017	147	2502.47	1170
783509	19/10/2017	740	8632.27	1269
783426	19/10/2017	351	7282.53	1306
783429	19/10/2017	2208	25624.65	1306
783464	19/10/2017	176	4177.53	1498
783475	19/10/2017	120	2016.63	1612
783425	19/10/2017	1827	32047.37	59
783605	19/10/2017	95	2113.91	1515
783043	19/10/2017	743	7414.08	1628
782761	17/10/2017	39	5808.48	662
782813	17/10/2017	4063	36913.88	662
782815	17/10/2017	5765	31446	662
781563	17/10/2017	641	10447.43	845
782567	17/10/2017	1137	24552.04	1278
783774	20/10/2017	816	13052.31	238
783778	20/10/2017	1194	22514.59	238
783787	20/10/2017	982	14156.92	808
783784	20/10/2017	1219	18015.78	808
783779	20/10/2017	1423	26901.93	838
783786	20/10/2017	238	3813.01	838
783773	20/10/2017	94	2225.97	1192
783777	20/10/2017	242	4019.77	1192
783780	20/10/2017	1292	23780.07	1192
783781	20/10/2017	122	3397.57	1192
783785	20/10/2017	62	1240.67	1192
783791	20/10/2017	1466	27323.99	1385
783775	20/10/2017	260	5788.38	1389
783782	20/10/2017	1254	25408.03	1389
783831	20/10/2017	599	8162.01	200
783829	20/10/2017	218	2960.71	492
783826	20/10/2017	356	8565.14	492
783835	20/10/2017	954	11043.28	520
783906	20/10/2017	115	3584.17	710
783833	20/10/2017	363	6324.03	833
783828	20/10/2017	553	6443.67	833
783905	20/10/2017	129	2135.36	932
783907	20/10/2017	126	10844.82	932
783827	20/10/2017	1154	21306.89	1354
783841	20/10/2017	84	1500.21	11
783844	20/10/2017	115	2045.47	11
783845	20/10/2017	183	2586.38	175
783857	20/10/2017	122	2469.99	276
783843	20/10/2017	213	7283.01	293
783837	20/10/2017	167	3771.47	382
783860	20/10/2017	43	1208.74	481
783865	20/10/2017	39	1551.93	520
783848	20/10/2017	79	2017.71	934
783862	20/10/2017	138	6333.42	974
783852	20/10/2017	232	5523.25	1303
783847	20/10/2017	230	5009.49	1305
783840	20/10/2017	190	3283.82	1313
783849	20/10/2017	161	1765.41	1354
783856	20/10/2017	83	1666.32	1612
783858	20/10/2017	63	1955.72	1634
783556	20/10/2017	4306	77450.67	1506
783772	20/10/2017	354	4125.47	21
783769	20/10/2017	836	20147.45	21
783770	20/10/2017	2090	32121.89	21
783771	20/10/2017	490	11391.51	284
783768	20/10/2017	2866	48280.5	284
783766	20/10/2017	1251	24897.32	679
783765	20/10/2017	983	15217.67	679
783767	20/10/2017	533	12670.76	1511
783877	20/10/2017	3745	74619.63	1511
783878	20/10/2017	4898	76914.24	1526
782814	19/10/2017	1771	24971.2	1564
781789	20/10/2017	185	2195.02	1506
782298	20/10/2017	4260	149282.65	1506
782820	20/10/2017	502	15164.91	1506
782821	20/10/2017	2235	95790.87	1506
782910	20/10/2017	357	2764.8	1506
782911	20/10/2017	753	13010.24	1506
782965	18/10/2017	376	5833.38	24
782963	18/10/2017	298	4440.37	427
783511	19/10/2017	133	3532.96	584
782966	18/10/2017	1936	23461.8	642
782967	18/10/2017	520	7037.88	890
782996	19/10/2017	1004	19489.37	325
779847	05/10/2017	107	1207.97	845
783903	20/10/2017	288	5553.62	21
783846	20/10/2017	276	4101.51	35
783853	20/10/2017	138	3639.56	168
783859	20/10/2017	420	6303.97	177
783808	20/10/2017	656	14003.65	325
783861	20/10/2017	391	7060.61	328
783822	20/10/2017	427	6534.73	579
783864	20/10/2017	78	3681.39	615
783842	20/10/2017	317	5325.2	809
783783	20/10/2017	1430	22800.62	851
783776	20/10/2017	72	3859.74	891
783817	20/10/2017	693	15587.31	897
783879	20/10/2017	403	9671.64	943
783850	20/10/2017	123	3027.84	1218
783803	20/10/2017	806	15419.23	1240
783901	20/10/2017	72	1217.79	1306
783902	20/10/2017	334	5453.6	1306
783816	20/10/2017	1040	26275.25	37
783838	20/10/2017	121	3017.69	59
783792	20/10/2017	92	2360.6	66
783794	20/10/2017	255	5249.57	66
783795	20/10/2017	276	5385.01	66
783797	20/10/2017	117	2577.66	66
783814	20/10/2017	114	2596.12	89
783815	20/10/2017	67	1959.4	89
783805	20/10/2017	119	1947.16	89
783818	20/10/2017	108	2447.48	89
783819	20/10/2017	69	1317.26	89
783866	20/10/2017	287	3863.13	243
783802	20/10/2017	587	4647.1	285
783854	20/10/2017	385	8833.93	320
783839	20/10/2017	161	5118.26	419
783809	20/10/2017	521	7203.55	514
783798	20/10/2017	539	15632.08	538
783820	20/10/2017	163	3575.93	579
783855	20/10/2017	300	2229.6	615
783807	20/10/2017	572	8126.02	684
783811	20/10/2017	879	16469.56	689
783804	20/10/2017	16	1946.98	728
783793	20/10/2017	363	7454.92	728
783796	20/10/2017	140	3211.39	728
783821	20/10/2017	339	6452.68	728
783836	20/10/2017	116	2130.33	738
783863	20/10/2017	119	2856.58	743
783851	20/10/2017	222	4191.35	1218
783810	20/10/2017	146	3105.48	1306
783824	20/10/2017	332	5059.39	1306
783825	20/10/2017	40	1471.93	1306
783806	20/10/2017	460	5878.71	1306
783812	20/10/2017	278	2999.54	1306
783823	20/10/2017	751	15108	1428
783813	20/10/2017	556	11007.84	1485
783799	20/10/2017	231	3193.92	1636
783801	20/10/2017	216	3572	1636
783495	19/10/2017	794	7515.61	662
783505	19/10/2017	6828	93479.09	49
783506	19/10/2017	269	5765.37	49
783496	19/10/2017	4138	55690.56	662
783497	19/10/2017	13	1402.8	662
783498	19/10/2017	1709	15190.55	662
784352	21/10/2017	3210	58218.65	729
784353	21/10/2017	17	2659.88	729
784235	21/10/2017	6965	116116.93	906
784241	21/10/2017	2522	26337.75	974
784371	23/10/2017	10	1622.05	37
784306	23/10/2017	119	2393.8	63
784318	23/10/2017	86	1208.17	65
784264	23/10/2017	246	5074.66	66
784254	23/10/2017	310	4826.6	82
784246	23/10/2017	80	2077.54	82
784331	23/10/2017	393	15157.73	105
784374	23/10/2017	11	1857.69	154
784312	23/10/2017	66	1398	171
784297	23/10/2017	32	4563.01	179
784370	23/10/2017	212	5819.13	186
784298	23/10/2017	437	9680.15	199
784308	23/10/2017	108	2452.22	199
784324	23/10/2017	89	1896.37	227
784328	23/10/2017	115	5898.05	227
784300	23/10/2017	12	1210.22	234
784364	23/10/2017	257	7223.67	312
784333	23/10/2017	270	2978.4	328
784368	23/10/2017	5	1180.76	378
784251	23/10/2017	786	19967.88	397
784242	23/10/2017	120	1211.4	397
784372	23/10/2017	40	5019.81	416
784377	23/10/2017	6	1117.07	430
784302	23/10/2017	47	1245.2	496
784304	23/10/2017	49	1305.4	506
784310	23/10/2017	33	2950.07	514
784296	23/10/2017	188	2302.09	579
784295	23/10/2017	134	1735.43	679
784375	23/10/2017	16	2951.54	729
784262	23/10/2017	19	1504.85	738
784317	23/10/2017	110	2760.86	743
784316	23/10/2017	304	6070.77	743
784285	23/10/2017	820	10608.2	814
784376	23/10/2017	12	2218.57	851
784369	23/10/2017	450	7724.75	897
784367	23/10/2017	708	11414.16	897
784268	23/10/2017	185	2980.28	1192
784332	23/10/2017	180	2837.76	1226
784305	23/10/2017	292	5913.32	1262
784250	23/10/2017	9	1483.79	1271
784257	23/10/2017	36	1441.82	1303
784322	23/10/2017	76	1764.28	1361
784301	23/10/2017	424	6421.12	1385
784327	23/10/2017	385	7571.74	1464
784274	23/10/2017	250	1875.68	1479
784365	23/10/2017	15	1416.74	1479
784325	23/10/2017	328	4544.56	1510
784309	23/10/2017	138	3869.95	1510
784379	23/10/2017	12	1779.67	1511
784311	23/10/2017	62	1335.38	371
783211	23/10/2017	2285	27705.36	683
784378	23/10/2017	265	2924.51	897
784356	23/10/2017	408	7980.4	1287
784281	23/10/2017	1094	11055.75	1490
784362	23/10/2017	213	3400.76	103
784286	23/10/2017	542	7047.65	148
784361	23/10/2017	59	1201.22	329
784363	23/10/2017	188	3937.59	492
784358	23/10/2017	215	7970.48	492
784236	23/10/2017	93	2426.54	615
784237	23/10/2017	53	1330.95	615
784357	23/10/2017	968	14701.4	615
784239	23/10/2017	472	7087.66	615
784359	23/10/2017	1325	18940.48	615
784287	23/10/2017	1101	19712.32	844
784288	23/10/2017	466	11151.3	957
784290	23/10/2017	282	5633.7	957
784360	23/10/2017	1175	17082.95	1332
784351	21/10/2017	4078	37170.12	662
782964	18/10/2017	370	4623.78	1234
783876	21/10/2017	61	1352.51	1287
782816	17/10/2017	170	2050.34	356
784313	23/10/2017	158	4302.35	213
784275	23/10/2017	315	6711.85	238
784283	23/10/2017	1100	18133.01	243
784320	23/10/2017	62	8650.82	328
784272	23/10/2017	308	6830.04	337
784269	23/10/2017	626	8800.43	337
784244	23/10/2017	734	14884.53	397
784355	23/10/2017	62	1544.39	617
784284	23/10/2017	1309	23484.09	767
784256	23/10/2017	1181	13291.83	851
784263	23/10/2017	29	3268.17	1192
784321	23/10/2017	292	6874.87	1394
784282	23/10/2017	665	11388.23	1479
784373	23/10/2017	595	11664.39	4
784326	23/10/2017	71	2231.76	59
784265	23/10/2017	348	7704.23	66
784245	23/10/2017	385	8292.62	82
784249	23/10/2017	88	1444.7	82
784307	23/10/2017	519	10139.02	143
784319	23/10/2017	111	2346.82	206
784278	23/10/2017	172	5884.76	238
784366	23/10/2017	957	21900.88	276
784314	23/10/2017	324	6378.25	293
784299	23/10/2017	68	1280.86	328
784252	23/10/2017	1500	21225.85	345
784255	23/10/2017	536	10915.37	676
784243	23/10/2017	962	17793.22	676
784261	23/10/2017	8	1155.12	738
784247	23/10/2017	509	6305.42	851
784270	23/10/2017	1099	16653.12	1237
784381	23/10/2017	1683	24805.88	1287
784253	23/10/2017	682	11150.99	1306
784266	23/10/2017	676	13331.94	1328
784276	23/10/2017	134	4715.8	1328
783987	23/10/2017	71	1255.81	8
784271	23/10/2017	824	18240.43	238
784258	23/10/2017	1376	9252.88	244
784277	23/10/2017	651	12251.45	282
784303	23/10/2017	27	3112.31	288
784323	23/10/2017	439	6741.21	290
783988	23/10/2017	45	1376.72	315
784354	23/10/2017	1309	16965.88	617
784273	23/10/2017	1095	19255.79	897
784530	23/10/2017	1754	30757.94	1186
784531	23/10/2017	1228	13695.23	1235
784380	23/10/2017	734	11261.19	1287
784259	23/10/2017	1289	27524.44	1306
784529	23/10/2017	626	9058.07	1588
784776	24/10/2017	8074	59822.56	122
784777	24/10/2017	11517	90046.76	122
784744	24/10/2017	6233	44459.99	1510
784767	24/10/2017	1126	8158.2	110
784685	24/10/2017	798	6292.86	154
784716	24/10/2017	172	1921.75	531
784694	24/10/2017	1091	16389.06	729
784775	24/10/2017	172	3059.73	808
784764	24/10/2017	308	4417.88	1513
784489	24/10/2017	261	2147.2	745
784491	24/10/2017	1415	10169.28	745
784492	24/10/2017	727	5227.2	745
784493	24/10/2017	1520	10929.6	745
784494	24/10/2017	323	2612.8	745
784695	24/10/2017	561	19185.7	103
784769	24/10/2017	92	1661.83	227
784770	24/10/2017	75	1207.61	227
784711	24/10/2017	83	2868.21	238
784690	24/10/2017	119	2304.29	293
784710	24/10/2017	159	3618.6	325
784686	24/10/2017	672	4709.52	337
784706	24/10/2017	317	3550.81	358
784768	24/10/2017	320	5599.42	556
784693	24/10/2017	351	5715.26	591
784703	24/10/2017	551	5813.4	593
784699	24/10/2017	457	4655.59	609
784696	24/10/2017	272	4635.73	609
784708	24/10/2017	73	1427.92	656
784774	24/10/2017	2223	42305.16	808
784678	24/10/2017	690	15155.95	855
784680	24/10/2017	465	8595.8	855
784702	24/10/2017	1346	15905.81	1354
784766	24/10/2017	116	5408.22	1547
784697	24/10/2017	1245	24589.12	1563
784671	24/10/2017	2234	33420.12	103
784930	24/10/2017	60	1304.11	615
784095	23/10/2017	236	4570.12	317
784350	23/10/2017	317	7472.29	584
784004	23/10/2017	318	3565.36	642
779454	03/10/2017	246	2540.65	845
784094	23/10/2017	418	7087.68	886
784100	23/10/2017	61	1576.94	944
784101	23/10/2017	945	16704.36	944
784096	23/10/2017	26	1252.19	1007
784097	23/10/2017	345	5954.93	1007
784700	24/10/2017	257	3800.45	129
784688	24/10/2017	217	3125.77	129
784712	24/10/2017	200	4524.46	213
784701	24/10/2017	340	4600.68	276
784705	24/10/2017	128	15972.72	284
784709	24/10/2017	62	2821.84	305
784715	24/10/2017	211	4643.43	328
784740	24/10/2017	152	2560.64	329
784684	24/10/2017	1519	20392.33	416
784675	24/10/2017	202	3992.2	416
784672	24/10/2017	101	1728.94	416
784713	24/10/2017	179	4281.44	432
784689	24/10/2017	356	6164.8	609
784682	24/10/2017	755	15739.9	855
784714	24/10/2017	258	4291.98	897
784674	24/10/2017	1661	19379.52	1235
784704	24/10/2017	98	1919.94	1534
784683	24/10/2017	1999	37157.44	173
784676	24/10/2017	1811	26705.87	397
784679	24/10/2017	71	1958.44	397
784725	24/10/2017	3706	64645.35	1510
784741	24/10/2017	359	9134	1510
784727	24/10/2017	1508	10655.5	1510
784729	24/10/2017	2458	42786.51	1510
784742	24/10/2017	233	6018.48	1510
784692	24/10/2017	854	14189.71	129
784765	24/10/2017	86	3101.79	556
784698	24/10/2017	1135	18102.05	591
784691	24/10/2017	1197	10994.64	1112
784677	24/10/2017	1778	31933.09	1192
784681	24/10/2017	842	12850.24	1271
784783	24/10/2017	1319	18484	1287
784687	24/10/2017	735	10266.75	1369
784109	24/10/2017	2383	41331.47	1638
784087	23/10/2017	1752	19020.87	4
784088	23/10/2017	79	1522.18	4
784084	23/10/2017	58	1403.75	4
784085	23/10/2017	921	18940.7	4
784060	24/10/2017	1294	35093.74	584
784089	23/10/2017	350	3168.84	617
784090	23/10/2017	345	5018.86	617
784003	23/10/2017	262	3227.61	617
784078	23/10/2017	134	2070.44	617
784079	23/10/2017	1401	24580.59	617
784080	23/10/2017	401	5233.41	617
784081	23/10/2017	118	1926.47	617
784082	23/10/2017	438	4013.15	617
784083	23/10/2017	1251	18445.24	617
784041	24/10/2017	3450	59688.47	1278
784347	23/10/2017	1288	21607.6	1657
785320	25/10/2017	92	3063.18	710
785171	25/10/2017	1313	15478.79	11
785268	25/10/2017	225	1890.42	21
785196	25/10/2017	210	2001.96	139
785220	25/10/2017	383	4167.71	139
785204	25/10/2017	898	17070.65	173
785277	25/10/2017	475	6252.41	177
785167	25/10/2017	263	6171.56	307
785160	25/10/2017	75	1337.08	337
785161	25/10/2017	1566	10969	337
785162	25/10/2017	212	4275.24	435
785163	25/10/2017	64	1506.6	579
785169	25/10/2017	268	4470.74	579
785174	25/10/2017	416	4531.15	686
785177	25/10/2017	654	8436.91	686
785259	25/10/2017	60	8257.39	754
785192	25/10/2017	239	4576.07	1192
785193	25/10/2017	57	1308.76	1192
785191	25/10/2017	475	4405.77	1262
785286	25/10/2017	540	10689.48	1287
785173	25/10/2017	131	2085.24	1492
