NotaFiscal	DataEmissao	Peso	ValorNFs	TranspRedespacho
793090	18/11/2017	202	2053.76	1428
793055	18/11/2017	198	3833.31	1485
793151	18/11/2017	206	3392.18	1663
793201	18/11/2017	399	8046.96	1679
791647	20/11/2017	11891	104083.68	1443
793313	20/11/2017	422	8514	1443
793314	20/11/2017	192	3339.54	1443
793315	20/11/2017	118	1815.62	1443
793316	20/11/2017	1399	14112	1443
789336	20/11/2017	3973	32997.12	110
789343	20/11/2017	602	7938.78	179
789344	20/11/2017	660	12035.26	179
789345	20/11/2017	89	3280.34	179
789346	20/11/2017	2796	21428.4	179
789347	20/11/2017	7677	55696.2	179
789348	20/11/2017	262	3904.92	179
789334	20/11/2017	5667	44343.1	179
789341	20/11/2017	2696	21118.36	808
789342	20/11/2017	612	10218.14	808
793757	20/11/2017	3435	43476.54	89
793759	20/11/2017	114	1543.88	89
793758	20/11/2017	286	4201.23	89
793798	20/11/2017	678	11340.42	282
793800	20/11/2017	373	6892.59	282
793793	20/11/2017	1860	23733.63	1291
793923	20/11/2017	3016	49924.14	1510
793924	20/11/2017	200	1544.4	1510
792740	20/11/2017	406	7615.23	379
792839	20/11/2017	500	11885.58	379
793805	20/11/2017	38	1418.84	328
793812	20/11/2017	46	1394.46	328
793827	20/11/2017	846	9079.13	530
794155	20/11/2017	330	2744.48	617
793760	20/11/2017	2402	33326.67	710
793820	20/11/2017	282	2074.92	870
794141	20/11/2017	219	3298.38	178
793769	20/11/2017	663	8409.01	329
793868	20/11/2017	163	2084.72	329
794142	20/11/2017	797	10088.95	492
794138	20/11/2017	279	5632.38	615
794139	20/11/2017	1372	21660.08	615
794140	20/11/2017	389	5715.04	833
793761	20/11/2017	422	5475.93	932
794143	20/11/2017	1942	39358.55	1162
794145	20/11/2017	265	5907.42	1202
794144	20/11/2017	384	4026.14	1332
790035	11/11/2017	1537	24428.61	427
789208	09/11/2017	107	1979.88	662
789206	09/11/2017	191	6725.36	845
794156	20/11/2017	227	2354.26	98
793825	20/11/2017	810	18002.18	855
793789	20/11/2017	951	15820.81	1343
793815	20/11/2017	646	17251.99	37
793810	20/11/2017	801	13882.25	122
793797	20/11/2017	75	1213.28	213
793824	20/11/2017	89	1903.43	240
793823	20/11/2017	672	6674.26	312
793806	20/11/2017	256	4895.76	328
793816	20/11/2017	64	1305.59	328
793818	20/11/2017	163	3317	328
793809	20/11/2017	723	14633.45	397
793047	20/11/2017	289	4250.77	653
793804	20/11/2017	642	15127.99	750
793813	20/11/2017	142	1994.43	750
793819	20/11/2017	374	4179.63	870
793802	20/11/2017	193	3212.92	1186
793803	20/11/2017	662	6892.4	1186
793822	20/11/2017	618	8728.74	1229
793826	20/11/2017	878	14432.72	1237
793808	20/11/2017	743	14963.23	1262
794154	20/11/2017	91	1762.96	1287
793779	20/11/2017	633	12049.16	1328
793814	20/11/2017	864	17266.74	1340
793817	20/11/2017	831	17210.02	1380
794157	20/11/2017	161	2217.81	4
793838	20/11/2017	182	4316.76	8
793830	20/11/2017	66	1553.33	66
793846	20/11/2017	73	1370.11	66
793840	20/11/2017	120	2595.74	102
793847	20/11/2017	315	5886.39	102
793867	20/11/2017	163	3311.67	128
793771	20/11/2017	280	6705.36	129
793787	20/11/2017	296	5787.13	129
793792	20/11/2017	364	3953.95	129
793855	20/11/2017	339	9763.56	137
793856	20/11/2017	466	7272.1	172
793841	20/11/2017	208	2385.34	173
793773	20/11/2017	62	1218.59	213
793794	20/11/2017	788	12574.29	227
793864	20/11/2017	514	6650.98	243
793871	20/11/2017	73	1924.71	276
793780	20/11/2017	378	5738.96	325
793774	20/11/2017	709	11551.89	325
793775	20/11/2017	61	1848.06	325
793791	20/11/2017	32	2235.42	337
793795	20/11/2017	10	1375.51	337
793796	20/11/2017	432	11154.95	337
793788	20/11/2017	122	4186.78	337
793778	20/11/2017	385	7286.02	337
793831	20/11/2017	39	1668.04	419
793833	20/11/2017	40	1278.01	556
793869	20/11/2017	114	1506.65	579
794153	20/11/2017	133	1503.98	584
793832	20/11/2017	413	9549.74	676
793858	20/11/2017	94	2183.66	728
793836	20/11/2017	115	2288.83	756
793866	20/11/2017	37	1251.39	808
793862	20/11/2017	290	2350.79	897
793844	20/11/2017	28	1205.99	974
793835	20/11/2017	81	1552.17	1192
793863	20/11/2017	54	1213.23	1192
793834	20/11/2017	243	3707.11	1305
793784	20/11/2017	184	5908.72	1306
793786	20/11/2017	954	18454.38	1306
793776	20/11/2017	546	10674.64	1306
793755	20/11/2017	284	5374.91	1488
793754	20/11/2017	171	3052.34	1515
793850	20/11/2017	302	6846.33	1547
793852	20/11/2017	479	4315.48	21
793839	20/11/2017	259	6710.94	35
793783	20/11/2017	153	1594.02	129
793772	20/11/2017	177	3486.88	213
793777	20/11/2017	613	10013.52	227
793848	20/11/2017	188	2015.06	259
793870	20/11/2017	63	1265.21	276
793799	20/11/2017	235	6017.33	325
793843	20/11/2017	453	10316.77	382
793828	20/11/2017	131	2317.23	481
793958	20/11/2017	202	2290.76	617
793857	20/11/2017	104	2831.29	676
793860	20/11/2017	229	2988.51	897
793959	20/11/2017	163	2306.21	944
793854	20/11/2017	240	6712.43	966
793829	20/11/2017	90	4208.55	1192
793861	20/11/2017	261	5133.56	1210
793859	20/11/2017	138	2085.57	1271
793782	20/11/2017	180	4133.84	1306
793790	20/11/2017	435	9767.84	1328
789335	20/11/2017	5850	47077.64	1381
793849	20/11/2017	358	8972.92	1511
793837	20/11/2017	427	8632.18	1679
791994	18/11/2017	2146	32323.83	1007
791981	18/11/2017	415	17865.5	1260
791982	18/11/2017	259	7494.21	1260
791983	18/11/2017	125	9316.79	1260
791989	18/11/2017	9293	159761.38	1260
792000	18/11/2017	743	10572.28	356
792001	18/11/2017	560	8783.52	356
791986	18/11/2017	2167	33430.28	662
791987	18/11/2017	103	3038.41	662
791988	18/11/2017	233	4646.53	662
792289	18/11/2017	1044	14173.86	1239
791984	18/11/2017	6890	68794.61	1260
795155	21/11/2017	94	1853.6	4
795049	21/11/2017	106	2232.9	40
795027	21/11/2017	95	1983.04	40
795128	21/11/2017	61	1364.36	122
795129	21/11/2017	143	2887.11	122
795084	21/11/2017	76	1776.99	122
795123	21/11/2017	88	1366.61	122
795069	21/11/2017	181	1429.08	129
795099	21/11/2017	133	2568.61	130
